"_lw_parser_record_number",keys,values,description,_lw_parser_content_type,_lw_parser_id,type,enabled,matching,display_type,search_terms,_lw_parser_parsing_depth,_lw_parser_absolute_resource_name,createdAt,effective_range,ruleName,param_keys,id,updatedAt,_lw_parser_type,_lw_parser_max_parsing_depth,groups,param_values,field_name,_lw_parser_resource_name,_lw_parser_diagnostic_id,param_policies,field_values
0,,,Incipio brand,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/incipio/,1,"null\,unknown#0",2019-07-31T05:45:13.960Z,,Biz-products-Incipio,,6f60cc8b-a22a-45bc-be99-baca486bba1b,2019-08-12T14:50:13.940Z,json,16,rules-global,,id,unknown,a6706418-464c-4a7a-ac8d-7ae21d609fd2,,"incipio-dualpro-case-for-samsung-galaxy-note10-black\,incipio-tran5form-case-for-samsung-galaxy-note10-plus-note10-plus-5g-smoke\,incipio-dualpro-case-for-samsung-galaxy-note10-plus-note10-plus-5g-black\,incipio-dualpro-case-for-samsung-galaxy-a20-black\,incipio-ngp-impact-resistant-case-for-samsung-galaxy-a20-black\,incipio-ngp-impact-resistant-case-for-samsung-galaxy-a10e-smoke\,incipio-dualpro-case-for-samsung-galaxy-a10e-black"
0,,,InvisibleShield VisionGuard,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/invisibleshield-visionguard/,1,"null\,unknown#0",2019-07-31T05:47:06.900Z,,Biz-products-InvisibleShield-VisionGuard,,5570a5ee-2e49-47aa-a73f-02f32731a71c,2019-08-07T13:28:44.430Z,json,16,rules-global,,id,unknown,1ca262f0-e3ce-436f-93ea-39ccbbb83ae5,,"zagg-invisibleshield-ultra-visionguard-galaxy-s10-plus\,zagg-invisibleshield-ultra-visionguard-galaxy-s10\,zagg-invisibleshield-ultra-visionguard-screen-protector-for-galaxy-note10\,zagg-invisibleshield-ultra-visionguard-screen-protector-for-galaxy-note10-plus-note10-plus-5g"
0,,,iPad Cases,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/ipad-cases/,1,"null\,unknown#0",2019-07-31T05:47:58.870Z,,Biz-products-iPad-Cases,,899c49ec-e2f9-42e8-b862-f48508f81612,2019-09-12T08:43:14.870Z,json,16,rules-global,,id,unknown,e2f04615-7ff1-49c4-8541-42a67b47b225,,"otterbox-defender-series-case-for-ipad-10-2-black\,otterbox-symmetry-clear-series-case-for-ipad-10-2-clear\,verizon-rugged-case-for-ipad-10-2-black\,verizon-folio-case-tempered-glass-bundle-for-ipad-10-2-black\,apple-smart-cover-case-for-ipad-air-10-5-2019-gray\,apple-smart-keyboard-for-10-5-inch-ipad-pro-us-english"
0,,,iPhone Cases,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/iphone-cases/,1,"null\,unknown#0",2019-07-31T05:49:23.320Z,,Biz-products-iPhone-Cases,,ed63c4c8-7b03-48c6-b250-e8b110207e59,2019-09-12T08:43:33.490Z,json,16,rules-global,,id,unknown,58737101-fce8-4135-842d-90895fa8aa95,,"otterbox-symmetry-series-case-for-iphone-11-pro-black\,adidas-originals-moulded-case-samba-rose-for-iphone-11-pro-black-iridescent\,speck-presidio-grip-case-for-iphone-11-black\,otterbox-defender-series-case-for-iphone-11-pro-max-gone-fishin\,gear4-battersea-diamond-case-for-iphone-11-pro-pink\,gear4-battersea-case-for-iphone-11-black\,otterbox-commuter-series-case-for-samsung-iphone-11-pro-black\,gear4-crystal-palace-case-for-iphone-11-pro-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-max-scattered-flowers-black-white-gold-gems-clear\,otterbox-defender-series-case-for-iphone-11-pro-black\,otterbox-commuter-series-case-for-samsung-iphone-11-black\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-hollyhock-floral-clear-cream\,incipio-dualpro-case-for-iphone-11-pro-black\,tech21-evo-check-case-for-iphone-11-pro-smokey-black\,lifeproof-next-series-case-for-iphone-11-pro-max-black-crystal\,otterbox-otter-pop-symmetry-series-case-for-iphone-11-white-marble\,lifeproof-next-series-case-for-iphone-11-pro-black-crystal\,otterbox-otter-pop-symmetry-series-case-for-iphone-11-pro-white-marble\,speck-presidio-grip-case-for-iphone-11-pro-max-black\,otterbox-defender-series-case-for-iphone-11-black\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pin-dot-gems-pearls-clear\,case-mate-waterfall-confetti-case-for-iphone-11-pro-max-multi\,speck-presidio-sport-case-for-iphone-11-pro-black-gunmetal-grey-black\,tech21-pure-clear-case-for-iphone-11-pro-clear\,verizon-shell-holster-combo-for-iphone-11-pro-max-black\,coach-slim-wrap-case-for-iphone-11-pro-signature-c-khaki-gold-foil-stars\,coach-printed-leather-slim-wrap-case-for-iphone-11-dreamy-peony-rainbow-black\,otterbox-symmetry-clear-series-case-for-iphone-11-clear\,adidas-originals-protective-tint-case-for-iphone-11-pro-max-smokey-black\,gear4-battersea-diamond-case-for-iphone-11-pro-max-pink\,case-mate-tough-clear-case-for-iphone-11-pro-clear\,tech21-pure-clear-case-for-iphone-11-clear\,casemate-twinkle-case-for-iphone-11-pro-clear-iridescent"
0,,,JBL brand,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/jbl/,1,"null\,unknown#0",2019-07-31T05:50:15.950Z,,Biz-products-JBL,,564233a6-15ce-4ed7-85f1-4cb154112b45,2019-10-04T14:31:05Z,json,16,rules-global,,id,unknown,9ea3bb20-78a5-46dd-a3aa-caf11375c741,,"jbl-flip-5-bluetooth-speaker-black\,jbl-link-10-voice-activated-speaker-black\,jbl-link-20-black\,jbl-clip-3-portable-bluetooth-waterproof-speaker-black\,jbl-xtreme2-portable-bluetooth-speaker-black\,jbl-charge-4-portable-bluetooth-speaker-black\,jbl-link-view-black"
0,,,kate spade new york brand,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/kate-spade-new-york/,1,"null\,unknown#0",2019-07-31T05:52:36.470Z,,Biz-products-kate-spade-new-york,,2e5a6061-ec15-4525-b1f5-cf4163c926c8,2019-09-19T13:52:20.910Z,json,16,rules-global,,id,unknown,0142d977-cec0-4f46-9c2c-8a43d73876e0,,"kate-spade-new-york-defensive-hardshell-case-for-iphone-11-blossom-pink-gold-with-gems\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-park-stripe-gold-foil-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pin-dot-gems-pearls-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-pin-dot-gems-pearls-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-scattered-flowers-black-white-gold-gems-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-max-scattered-flowers-black-white-gold-gems-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-hollyhock-floral-clear-cream\,kate-spade-new-york-protective-hardshell-case-for-iphone-11-soft-touch-disco-dots-black-gold\,kate-spade-new-york-protective-hardshell-case-for-iphone-11-pro-soft-touch-disco-dots-black-gold\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-max-park-stripe-gold-foil-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-max-pin-dot-gems-pearls-clear\,kate-spade-new-york-protective-hardshell-case-for-iphone-11-pro-max-soft-touch-disco-dots-black-gold\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-scattered-flowers-black-white-gold-gems-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-blossom-pink-gold-with-gems\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-hollyhock-floral-clear-cream\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-max-blossom-pink-gold-with-gems\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-max-hollyhock-floral-clear-cream\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-park-stripe-gold-foil-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-pin-dot-gems-pearls-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-scattered-flowers-black-white-gold-gems-clear\,kate-spade-new-york-defensive-hardshell-case-for-iphone-11-pro-max-scattered-flowers-black-white-gold-gems-clear"
0,,,LG G8 ThinQ compatible accessories,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/g8-thinq/,1,"null\,unknown#0",2019-07-31T17:34:46.980Z,,Biz-products-LG-G8-ThinQ,,7f0f8e2b-fc77-4c57-a97f-969e9cf8e422,2019-08-01T16:24:14.370Z,json,16,rules-global,,id,unknown,ccb6b5b8-557e-474c-ba02-70c1c18a86ab,,"incipio-dualpro-case-for-lg-g8-thinq-black\,incipio-aerolite-case-for-lg-g8-thinq-black\,speck-presidio-grip-case-for-lg-g8-thinq-black\,zagg-invisibleshield-ultra-clear-screen-protector-for-lg-g8-thinq\,tech21-evo-check-case-for-lg-g8-thinq-smokey-black\,otterbox-defender-series-case-for-lg-g8-thinq-purple-nebula\,otterbox-symmetry-series-case-for-lg-g8-thinq-black"
0,,,LG V50 ThinQ 5G compatible accessories,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/v50-thinq-5g/,1,"null\,unknown#0",2019-07-31T17:36:47.210Z,,Biz-products-LG-V50-ThinQ-5G,,c4458e6d-a015-4de8-b9f1-acf62a044c4b,2019-08-01T16:20:56.370Z,json,16,rules-global,,id,unknown,e1d34213-4ba4-4429-95b0-48011aee2711,,"tech21-evo-check-case-for-lg-v50-thinq-smokey-black\,speck-presidio-stay-clear-case-for-lg-v50-thinq-clear\,zagg-invisibleshield-glass-plus-visionguard-for-lg-v50-thinq\,speck-presidio-v-grip-case-for-lg-v50-thinq-sand-grey-clear\,verizon-shell-holster-combo-for-lg-v50-thinq-black"
0,,,LifeProof brand,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/lifeproof/,1,"null\,unknown#0",2019-07-31T17:37:34.950Z,,Biz-products-LifeProof,,d9d2833e-3ef8-4a2c-95d8-81b59ecae679,2019-09-12T08:39:36.020Z,json,16,rules-global,,id,unknown,0ae29bd0-64cd-4aef-ac66-3bc54e8e6d5a,,"lifeproof-next-series-case-for-iphone-11-pro-max-black-crystal\,lifeproof-next-series-case-for-iphone-11-black-crystal\,lifeproof-next-series-case-for-iphone-11-pro-black-crystal"
0,,,Memory,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/memory/,1,"null\,unknown#0",2019-07-31T17:38:14.610Z,,Biz-products-Memory,,1026d00c-72c1-49fe-a414-c07feebdee09,2019-08-01T07:58:41.500Z,json,16,rules-global,,id,unknown,427e3acf-f78a-42fb-8e2c-53a08cbc7fa0,,"mem-sandisk-ultra-dual-drive-32gb\,sandiskixpandflash-drive-32gb"
0,,,Motorola moto z4 compatible accessories,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/moto-z4/,1,"null\,unknown#0",2019-07-31T17:38:56.640Z,,Biz-products-Motorola-moto-z4,,4ec4be7c-8682-4625-b503-b6db1b75425d,2019-08-01T16:22:05.470Z,json,16,rules-global,,id,unknown,20e92a9c-3dff-4eef-b2b4-6031d21d45a7,,"otterbox-commuter-series-case-for-moto-z4-ocean-way\,incipio-dualpro-case-for-moto-z4-iridescent-red-black\,zagg-invisibleshield-glass-elite-screen-protector-for-moto-z4\,speck-presidio-stay-clear-case-for-moto-z4-clear\,tech21-evo-check-case-for-moto-z4-smokey-black\,kate-spade-new-york-defensive-hardshell-case-for-moto-z4-hollyhock-floral-clear-cream\,verizon-tempered-glass-screen-protector-for-moto-z4\,verizon-shell-holster-combo-for-moto-z4-black\,speck-presidio-grip-case-for-moto-z4-jelly-purple-charcoal-grey"
0,,,Mounts,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/mounts/,1,"null\,unknown#0",2019-07-31T17:39:39.980Z,,Biz-products-Mounts,,f8562b06-00cf-41f5-86ef-6fbce74caee8,2019-11-27T15:35:58.450Z,json,16,rules-global,,id,unknown,9a4d2b1e-debc-471a-9519-8069e7d62333,,"de-world-gripall-in-1-6pc-universal-phone-mount\,grip-all-in-1-tablet-mount-dms3\,grip-all-in-1-plus-wireless-charger-mount"
0,,,New Accessories,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/new-accessories/,1,"null\,unknown#0",2019-07-31T17:40:21.500Z,,Biz-products-New-Accessories,,05a0558f-bb3f-4363-a1ef-1a666b3db04b,2019-08-01T08:00:03.480Z,json,16,rules-global,,id,unknown,e9e60536-1aee-4e7f-a917-f46130884a59,,"apple-wireless-charging-case-for-airpods\,apple-airpods-with-wireless-charging-case\,apple-airpods-with-charging-case"
0,,,Otter Pop,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/otter-pop/,1,"null\,unknown#0",2019-07-31T17:41:47.710Z,,Biz-products-Otter-Pop,,67674add-52de-4c88-b755-cdf495609bac,2019-08-01T08:00:24.130Z,json,16,rules-global,,id,unknown,2e2427e1-c04b-44b2-86cc-64f7a594f9b0,,"otterbox-otter-pop-defender-series-case-for-samsung-galaxy-s10-black\,otterbox-otter-pop-defender-series-case-for-samsung-galaxy-s10-plus-black\,otterbox-otter-pop-defender-series-case-for-samsung-galaxy-s10e-black\,otterbox-otter-pop-symmetry-series-case-for-iphone-xs-x-mauveolous\,otterbox-otter-pop-defender-series-case-for-iphone-xs-x-winter-shade\,otterbox-otter-pop-symmetry-series-case-for-iphone-xs-max-mauveolous\,otterbox-otter-pop-defender-series-case-for-iphone-xs-max-black\,otterbox-otter-pop-symmetry-series-case-for-iphone-xr-black\,otterbox-otter-pop-defender-series-case-for-iphone-xr-black\,otterbox-otter-pop-symmetry-series-case-for-iphone-8-7-mauveolous\,otterbox-otter-pop-defender-series-case-for-iphone-8-7-black\,otterbox-otter-pop-defender-series-case-for-iphone-8-plus-7-plus-black\,popsockets-popgrip-vegan-leather-black-ps\,popsockets-popgrip-saffiano-rose-gold-ps\,popsockets-popgrip-metallic-diamond-black-ps\,popsockets-popgrip-blue-nebula-ps\,popsockets-popgrip-sparkle-black-ps\,popsockets-popgrip-aluminum-black-ps\,popsockets-popgrip-opal-ps\,popsockets-popgrip-dove-white-marble-ps\,popsockets-popgrip-soda-can-ps\,popsockets-popgrip-hammered-metal-rose-gold-ps\,popsockets-popgrip-genuine-carbon-fiber-ps"
0,,,OtterBox brand,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/otterbox/,1,"null\,unknown#0",2019-07-31T17:42:34.830Z,,Biz-products-OtterBox,,cec0eba6-2fd1-4e12-b2fa-a593a80e4ba8,2019-10-15T13:45:53.990Z,json,16,rules-global,,id,unknown,29f7df19-371b-40e0-b8c2-05582120aa84,,"otterbox-defender-series-case-for-pixel-4-xl-black\,otterbox-symmetry-series-case-for-pixel-4-xl-black\,otterbox-defender-series-case-for-pixel-4-black\,otterbox-symmetry-series-case-for-pixel-4-black\,otterbox-symmetry-clear-series-case-for-pixel-4-clear\,otterbox-symmetry-clear-series-case-for-pixel-4-xl-stardust"
0,,,Photography,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/photography/,1,"null\,unknown#0",2019-07-31T17:43:27.850Z,,Biz-products-Photography,,0ea25307-4092-4af4-9ce5-1c40734b509d,2019-11-27T15:37:33.370Z,json,16,rules-global,,id,unknown,0f960ce6-99ce-4003-bc24-0318b4e5d6f5,,"dji-osmo-action-camera\,dji-osmo-pocket-3-axis-stabilized-handheld-camera\,lifeprint-2x3-photo-and-video-printer-lp001-3"
0,,,RED HYDROGEN One compatible accessories,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/hydrogen-one/,1,"null\,unknown#0",2019-07-31T17:45:54.730Z,,Biz-products-RED-HYDROGEN-One,,88e82a7a-084a-42c5-9356-176005c88f7f,2019-08-01T16:26:14.770Z,json,16,rules-global,,id,unknown,8852e15c-11cf-44da-9163-800aee583444,,"speck-presidio-clear-case-for-red-hydrogen-one-onyx-black-matte\,zagg-invisibleshield-glass-plus-for-red-hydrogen-one\,google-home-hub-charcoal\,verizon-30-w-dual-output-travel-charger\,google-home-voice-activated-speaker\,verizon-usb-data-cable-6-ft-for-usb-c\,jbl-link-10-voice-activated-speaker-white\,fitbit-charge-3-rose-gold-blue-grey\,nest-hello-video-doorbell-white\,ultimate-ears-ue-blast-and-power-up-graphite\,jbl-link-20-white\,jbl-link-view-black\,nest-cam1\,mophie-powerstation-plus-xl-12000-with-usb-c-mophusbc12kblk\,usb-c-car-charger-with-fast-charge-technology\,fitbit-ionic-blue-gray-white\,verizon-usb-c-car-and-wall-charger-combo-pk"
0,,,Samsung brand,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/samsung/,1,"null\,unknown#0",2019-07-31T17:46:58.850Z,,Biz-products-Samsung,,a551bb89-124f-4808-8933-b9259e7b9db0,2019-08-07T13:28:47.290Z,json,16,rules-global,,id,unknown,42429e8c-e8a7-4218-952d-4babf65e6983,,"samsung-galaxy-buds-black\,samsung-wireless-charger-stand-15w-black\,samsung-s-view-flip-cover-for-galaxy-note10-black\,samsung-s-view-flip-cover-for-galaxy-note10-plus-note10-plus-5g-black\,samsung-rugged-protective-case-for-galaxy-note10-plus-note10-plus-5g-black"
0,,,Samsung Galaxy A50 compatible accessories,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/galaxy-a50/,1,"null\,unknown#0",2019-07-31T17:47:50.780Z,,Biz-products-Samsung-Galaxy-A50,,470d079e-a2b4-4dd9-871d-2bf0f64b0e30,2019-08-01T16:15:40.370Z,json,16,rules-global,,id,unknown,8cdd39ed-0f71-48a3-9937-8b17f931675a,,"tech21-evo-check-case-for-galaxy-a50-shark-blue\,otterbox-defender-series-case-for-galaxy-a50-black\,otterbox-symmetry-series-case-for-galaxy-a50-stardust\,verizon-tempered-glass-screen-protector-for-galaxy-a50\,speck-presidio-grip-case-for-galaxy-a50-ballet-pink-ribbon-pink\,speck-presidio-v-grip-case-for-galaxy-a50-black-clear\,verizon-shell-holster-combo-for-galaxy-a50-black\,zagg-invisibleshield-glass-plus-visionguard-for-galaxy-a50"
0,,,Samsung Galaxy S10 compatible accessories,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/galaxy-s10/,1,"null\,unknown#0",2019-07-31T17:48:32.030Z,,Biz-products-Samsung-Galaxy-S10,,504d0e2f-ac37-42da-89e8-037e284a2dd6,2019-08-01T16:16:10.130Z,json,16,rules-global,,id,unknown,4b1b22d2-1882-416b-a3c4-7636f25da2f3,,"casemate-twinkle-case-for-galaxy-s10-stardust\,otterbox-defender-series-case-for-galaxy-s10-big-sur\,otterbox-symmetry-clear-series-case-for-galaxy-s10-stardust\,zagg-invisibleshield-ultra-clear-screen-protector-for-galaxy-s10\,lifeproof-next-series-case-for-galaxy-s10-black-crystal\,kate-spade-new-york-defensive-hardshell-case-for-galaxy-s10-hollyhock-floral-clear-cream-with-gems\,incipio-aerolite-case-for-galaxy-s10-white-clear\,samsung-s-view-flip-cover-for-galaxy-s10-black\,tech21-pure-clear-case-for-galaxy-s10-clear\,otterbox-commuter-series-case-for-galaxy-s10-black\,tech21-evo-check-case-for-galaxy-s10-smokey-black\,speck-presidio-stay-clear-case-for-galaxy-s10-clear\,verizon-screen-protector-for-curved-display-for-galaxy-s10-2-pack\,speck-presidio-grip-case-for-galaxy-s10-eclipse-blue-carbon-black\,speck-presidio-v-grip-case-for-galaxy-s10-black-clear\,samsung-led-back-cover-case-for-galaxy-s10-black\,otterbox-symmetry-series-case-for-galaxy-s10-tonic-violet\,casemate-wallet-folio-case-for-galaxy-s10-black\,verizon-fabric-case-for-galaxy-s10-black\,verizon-shell-holster-combo-for-galaxy-s10-black"
0,,,Samsung Galaxy S10+ compatible accessories,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/galaxy-s10-plus/,1,"null\,unknown#0",2019-07-31T17:49:43.400Z,,Biz-products-Samsung-Galaxy-S10-plus,,9d73a873-2f59-424f-934d-5e9400ca2329,2019-08-01T16:17:47.890Z,json,16,rules-global,,id,unknown,1b7cde03-dac9-4e31-9507-cff5c782a64e,,"speck-presidio-grip-case-for-galaxy-s10-plus-black\,casemate-twinkle-case-for-galaxy-s10-plus-stardust\,otterbox-defender-series-case-for-galaxy-s10-plus-black\,samsung-led-back-cover-case-for-galaxy-s10-plus-black\,samsung-s-view-flip-cover-for-galaxy-s10-plus-black\,zagg-invisibleshield-ultra-clear-screen-protector-for-galaxy-s10-plus\,incipio-aerolite-case-for-galaxy-s10-plus-white-clear\,otterbox-symmetry-clear-series-case-for-galaxy-s10-plus-stardust\,kate-spade-new-york-defensive-hardshell-case-for-galaxy-s10-plus-hollyhock-floral-clear-cream-with-gems\,tech21-pure-clear-case-for-galaxy-s10-plus-clear\,lifeproof-next-series-case-for-galaxy-s10-plus-ultra\,otterbox-commuter-series-case-for-galaxy-s10-plus-black\,otterbox-symmetry-series-case-for-galaxy-s10-plus-black\,speck-presidio-stay-clear-case-for-galaxy-s10-plus-clear\,verizon-screen-protector-for-curved-display-for-galaxy-s10-plus-2-pack\,casemate-wallet-folio-case-for-galaxy-s10-plus-black\,speck-presidio-v-grip-case-for-galaxy-s10-plus-sand-grey-clear\,tech21-evo-check-case-for-galaxy-s10-plus-smokey-black\,incipio-dualpro-case-for-galaxy-s10-plus-black\,verizon-fabric-case-for-galaxy-s10-plus-black\,verizon-shell-holster-combo-for-galaxy-s10-plus-black"
0,,,Samsung Galaxy S10 5G compatible accessories,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/galaxy-s10-5g/,1,"null\,unknown#0",2019-07-31T17:50:51.500Z,,Biz-products-Samsung-Galaxy-S10-5G,,d4122649-a6ed-45ef-9592-5add854a1bdc,2019-08-01T16:14:59.790Z,json,16,rules-global,,id,unknown,0b407314-3af5-4a89-9e13-cba09c188ab8,,"samsung-rugged-protective-case-for-galaxy-s10-5g-black\,tech21-evo-check-case-for-galaxy-s10-5G-smokey-black\,incipio-tran5form-case-for-galaxy-s10-5G-black\,zagg-invisibleshield-ultra-clear-screen-protector-for-galaxy-s10-5G"
0,,,Samsung Galaxy S10e compatible accessories,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/galaxy-s10-e/,1,"null\,unknown#0",2019-07-31T17:51:37.050Z,,Biz-products-Samsung-Galaxy-S10e,,d116ba6f-926e-4199-80b5-6548d17dffb0,2019-10-22T20:42:33.870Z,json,16,rules-global,,id,unknown,b3004317-43af-4706-848b-e9f5e9d6bbd1,,"kate-spade-new-york-defensive-hardshell-case-for-galaxy-s10e-pin-dot-gems-pearls-clear\,otterbox-defender-series-case-for-galaxy-s10e-big-sur\,otterbox-symmetry-clear-series-case-for-galaxy-s10e-clear\,casemate-twinkle-case-for-galaxy-s10e-stardust\,samsung-s-view-flip-cover-for-galaxy-s10e-black\,zagg-invisibleshield-glass-plus-for-galaxy-s10e\,lifeproof-next-series-case-for-galaxy-s10e-black-crystal\,speck-presidio-v-grip-case-for-galaxy-s10e-clear-sand-grey\,verizon-tempered-glass-screen-protector-for-galaxy-s10e\,casemate-wallet-folio-case-for-galaxy-s10e-black\,incipio-dualpro-case-for-galaxy-s10e-black\,kate-spade-new-york-defensive-hardshell-case-for-galaxy-s10e-hollyhock-floral-clear-cream-with-gems\,speck-presidio-stay-clear-case-for-galaxy-s10e-clear\,otterbox-commuter-series-case-for-galaxy-s10e-black\,otterbox-symmetry-series-case-for-galaxy-s10e-tonic-violet\,tech21-evo-check-case-for-galaxy-s10e-smokey-black\,verizon-shell-holster-combo-for-galaxy-s10e-black\,samsung-led-back-cover-case-for-galaxy-s10e-black\,tech21-pure-clear-case-for-galaxy-s10e-clear\,verizon-fabric-case-for-galaxy-s10e-black"
0,,,SanDisk brand,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/sandisk/,1,"null\,unknown#0",2019-07-31T17:52:24.850Z,,Biz-products-SanDisk,,bfdacfef-2ab7-4f3a-80fd-509cc6067098,2019-08-01T15:54:59.060Z,json,16,rules-global,,id,unknown,f89ad521-6f2b-432f-b3b9-fed41de53bca,,"mem-class-10-microsd-fullsize-sd-adaptor-usb-128gb\,sandisk-ultra-plus-256gb-microsdxc-uhs1-card\,sandisk-400gb-ultraplus-microsdxc-uhs-i-card"
0,,,Screen Protectors,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/screen-protectors/,1,"null\,unknown#0",2019-07-31T17:53:04.140Z,,Biz-products-Screen-Protectors,,f66afe2d-5ff9-4d1b-b8fb-3f5152510232,2019-10-15T13:46:25.300Z,json,16,rules-global,,id,unknown,7eb5b73d-3ac7-447b-b4b6-6051c5118e93,,"zagg-invisibleshield-glass-elite-visionguard-screen-protector-for-pixel-4-xl\,verizon-bluelight-tempered-glass-screen-protector-for-pixel-4-xl\,verizon-bluelight-tempered-glass-screen-protector-for-pixel-4\,zagg-invisibleshield-glass-elite-visionguard-screen-protector-for-pixel-4\,zagg-invisibleshield-glass-elite-screen-protector-for-iphone-11-pro-max\,zagg-invisibleshield-glass-elite-screen-protector-for-iphone-11-pro-max\,zagg-invisibleshield-glass-elite-screen-protector-for-iphone-11\,zagg-invisibleshield-glass-elite-screen-protector-with-visionguard-for-iphone-11-pro-max\,verizon-rugged-case-and-glass-screen-protector-bundle-for-iphone-11-black\,verizon-rugged-case-and-glass-screen-protector-bundle-for-iphone-11-pro-black\,verizon-bluelight-tempered-glass-screen-protector-for-iphone-11\,zagg-invisibleshield-glass-elite-screen-protector-with-visionguard-for-iphone-11-pro"
0,,,Smart Home Media,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/smart-home-media/,1,"null\,unknown#0",2019-07-31T17:53:45.800Z,,Biz-products-Smart-Home-Media,,e37cec43-7442-459b-bf3a-6f61ab4ddd89,2019-11-27T15:47:20.950Z,json,16,rules-global,,id,unknown,26074028-e793-44a7-85c1-aba12198e0f9,,"verizon-stream-tv-js8v\,belkin-wemo-mini-smart-plug-f7c063\,B07FZ8S74R\,amazon-echo-show-5-sandstone\,amazon-fire-tv-stick-b079qhml21\,amazon-fire-tv-cube-b07kgvb6d6\,google-nest-hub-max-chalk\,google-nest-mini-chalk\,google-home-voice-activated-speaker\,google-home-hub-charcoal\,google-home-max-chalk\,google-chromecast-ultra-ga3a00403a14\,jbl-link-view-black\,jbl-link-portable-smart-speaker"
0,,,Smart Trackers,application/json,876154d9-f821-4d76-b481-ed8bf7c38c6f,boost_list,true,keywords,Boost List,products/smart-trackers/,1,"null\,unknown#0",2019-07-31T17:55:17.010Z,,Biz-products-Smart-Trackers,,a2d9b95c-0eee-4513-8d20-4a2b437c6e75,2019-08-29T14:21:29.690Z,json,16,rules-global,,id,unknown,20ce4741-b859-4ae6-9181-f686fa30d08e,,"verizon-smart-locator-in-cool-grey\,samsung-smartthings-tracker-smv110vzwvb"
